,AREA,PERIMETER,ANGLE,FERET,FERETX,FERETY,FERETZ,MINFERET,LENGTH,Area/Perimeter,Perimeter/Angle,Area/Angle,Area/FeretX,Area/FeretY,Area/FeretZ,Perimeter/FeretX,Perimeter/FeretY,Perimeter/FeretZ,Angle/FeretX,Angle/FeretY,Angle/FeretZ,TYPE
45,1,147,248.87,145.986,-9.462,145.986,396,570,0,145.986,0.590669828,0.004018162,-0.105685902,0.006849972,0.002525253,-15.53582752,1.006945872,0.371212121,-26.30205031,1.704752511,0.628459596,Seventh
,2,37,235.992,36.125,-94.764,36.125,465,600,0,36.125,0.156784976,0.008474864,-0.021105061,0.055363322,0.004301075,-0.390443628,1.024221453,0.079569892,-2.490312777,6.532650519,0.507509677,Seventh
,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,Seventh
46,1,125,253.611,124.338,-11.129,124.338,360,406,0,124.338,0.492880829,0.003943047,-0.089855333,0.008042594,0.002777778,-11.23191661,1.005324197,0.347222222,-22.78830084,2.039690199,0.704475,Seventh
,2,33,241.492,31.623,-108.435,31.623,416,436,1.78E-15,31.623,0.136650489,0.008281848,-0.018444229,0.063245106,0.004807692,-0.304329783,1.043544256,0.079326923,-2.227066906,7.636593619,0.580509615,Seventh
,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,Seventh
47,1,127,250.594,126.143,2.726,126.143,312,669,0,126.143,0.506795853,0.003990519,0.366837858,0.007927511,0.003205128,46.58840792,1.006793877,0.407051282,91.9273661,1.986586652,0.803185897,Seventh
,2,32,252.209,31.321,-73.301,31.321,375,645,0,31.321,0.126878898,0.007929931,-0.027284757,0.063854922,0.005333333,-0.436556118,1.021678746,0.085333333,-3.440730686,8.052392963,0.672557333,Seventh
,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,Seventh
48,1,106,248.706,105.171,-3.27,105.171,408,639,0,105.171,0.426206042,0.004020812,-0.305810398,0.009508325,0.00245098,-32.41590214,1.007882401,0.259803922,-76.05688073,2.364777363,0.609573529,Seventh
,2,31,240.597,30.15,-84.289,30.15,459,627,0,30.15,0.128846162,0.008312656,-0.023727889,0.066334992,0.004357298,-0.367782273,1.028192371,0.067538126,-2.854429404,7.98,0.524176471,Seventh
,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,Seventh
49,1,115,252.013,114.355,4.514,114.355,381,588,0,114.355,0.456325666,0.003968049,0.221533008,0.008744699,0.002624672,25.47629597,1.005640331,0.30183727,55.82919805,2.20377771,0.661451444,Seventh
,2,25,251.96,24,-90,24,438,573,0,24,0.099222099,0.007937768,-0.022222222,0.083333333,0.00456621,-0.277777778,1.041666667,0.057077626,-2.799555556,10.49833333,0.575251142,Seventh
,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,Seventh
50,1,145,243.202,144.499,4.764,144.499,414,480,0,144.499,0.596212202,0.004111808,0.209907641,0.006920463,0.002415459,30.43660789,1.003467152,0.350241546,51.04995802,1.683070471,0.587444444,Seventh
,2,26,246.385,24.739,-75.964,24.739,480,459,0,24.739,0.105525905,0.008117377,-0.026328261,0.080844011,0.004166667,-0.34226739,1.050972149,0.054166667,-3.243444263,9.959375884,0.513302083,Seventh
